Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
-men,frenchteddy-zipper-hoodie-5,FrenchTeddy Zipper Hoodie - Army,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-5,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/olive-frenchteddy-s1_64e2ac64-978b-4be5-9111-70e411c57cff.jpg?v=1571261575,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-5,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/olive-frenchteddy-s2_7216c7f2-aa32-4072-a961-d558b904e7ec.jpg?v=1571261575,2
-men,frenchteddy-zipper-hoodie-5,FrenchTeddy Zipper Hoodie - Jet Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-5,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-4-s1_f58fea9b-377c-4e48-b4d5-d9c64e38b16c.jpg?v=1571261575,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-5,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-4-s2_1a52a560-40fe-4198-a3a1-3a81d6362ae8.jpg?v=1571261575,2
-men,frenchteddy-zipper-hoodie-4,FrenchTeddy Zipper Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-4,Sizes,"S,M,L|S,M,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-1-s1_ff2f0c31-6561-4779-b9eb-e1f081f43940.jpg?v=1571261573,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-4,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-1-s2_09f7f55a-037f-49e7-bbd8-116b14efa5bc.jpg?v=1571261573,2
-men,frenchteddy-zipper-hoodie-4,FrenchTeddy Zipper Hoodie - Sky,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-4,Sizes,"S,M,L|S,OS",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-3-s1_a6990bd2-bc68-47de-9043-026a52611620.jpg?v=1571261573,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-4,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-3-s2_7581f955-be80-48f5-a1d5-d314097b542f.jpg?v=1571261573,2
-men,frenchteddy-zipper-hoodie-4,FrenchTeddy Zipper Hoodie - Golden Hour,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-4,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-2-s1_b277603b-3cd6-4db9-a3d0-7ca283a9bc4a.jpg?v=1571261573,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-4,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-2-s2_f55833fe-8c61-4979-b85d-d40044c4d815.jpg?v=1571261573,2
-men,frenchteddy-zipper-hoodie-4,FrenchTeddy Zipper Hoodie - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-4,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-5-s1_c0375ab6-da12-4150-b450-20fb615a5237.jpg?v=1571261573,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-4,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-5-s2_329e6a92-600d-4fd9-adee-aaf9fc4d1ff9.jpg?v=1571261573,2
-men,frenchteddy-zipper-hoodie-4,FrenchTeddy Zipper Hoodie - Army,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-4,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/olive-frenchteddy-s1_b24f5be4-4e0e-4816-ab40-ef5fb4f157f5.jpg?v=1571261573,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-4,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/olive-frenchteddy-s2_b6ced2f0-7807-4e6b-81a3-ef2874192f69.jpg?v=1571261573,2
-men,frenchteddy-zipper-hoodie-4,FrenchTeddy Zipper Hoodie - Jet Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-4,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-4-s1_5fda08cd-7c79-47a8-9727-4877a3c7efc4.jpg?v=1571261573,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-4,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-4-s2_61cf90b9-15eb-4ffd-971d-6b8413714895.jpg?v=1571261573,2
-men,pura-vida-hoodie-3-0,Pura Vida Hoodie 3.0,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our signature suuuuper soft fabric makes this the softest hoodie you ll ever wear New and improved fit The perfect fit Guaranteed Unisex Made in Los Angeles California Cotton 37 For moisture control amp breathability Poly 50 Makes this hoodie last longer amp minimizes wrinkles amp shrinkage Rayon Blend 13 Keeps the hoodie stretchy adds a cooling effect amp creates the super soft feeling of the fabric Machine Wash Normally Cold Water</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, butterwash, hoodie, large, medium, small, xl, xsmall, xxl",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/pura-vida-hoodie-3-0,Sizes,"S,XS,M,L|S,L",,0,,deny,manual,66.75,89.00,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-1_s1.jpg?v=1552907010,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,pura-vida-hoodie-3-0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/hoodie-1s2.jpg?v=1552907011,2
-men,frenchteddy-zipper-hoodie-3,FrenchTeddy Zipper Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-3,Sizes,"S,XS,M,L|S,M,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-1-s1_1909ede7-eae9-43db-98af-df7566761ef9.jpg?v=1571261571,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-3,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-1-s2_f4339498-2de3-40a9-8fcf-cf0f0cf4e30d.jpg?v=1571261571,2
-men,frenchteddy-zipper-hoodie-3,FrenchTeddy Zipper Hoodie - Sky,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-3,Sizes,"S,XS,M,L|S,OS",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-3-s1_a8fa1adb-eaa1-4c43-b4b2-be8a78d30f99.jpg?v=1571261571,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-3,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-3-s2_787ae43e-2d5e-4180-909f-2edadfc107bb.jpg?v=1571261571,2
-men,frenchteddy-zipper-hoodie-3,FrenchTeddy Zipper Hoodie - Golden Hour,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-3,Sizes,"S,XS,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-2-s1_0560d1e5-7503-4e1a-b1ba-e94d1de60073.jpg?v=1571261571,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-3,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-2-s2_cb90494b-6af5-43f1-acec-32b631152cd6.jpg?v=1571261571,2
-men,frenchteddy-zipper-hoodie-3,FrenchTeddy Zipper Hoodie - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-3,Sizes,"S,XS,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-5-s1_4bb0b0ab-5c10-4d9b-9a02-b11886f8d23b.jpg?v=1571261571,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-3,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-5-s2_04441173-b01e-4004-a79e-5012e28dddfa.jpg?v=1571261571,2
-men,frenchteddy-zipper-hoodie-3,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/olive-frenchteddy-s2_33a1a4e0-56dc-472d-9bf0-0ba72baf5c57.jpg?v=1571261571,3
-men,frenchteddy-zipper-hoodie-3,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/olive-frenchteddy-s1_93c955a7-7e7d-4d53-9ab3-6ec54061e8c9.jpg?v=1571261571,4
-men,frenchteddy-zipper-hoodie-3,FrenchTeddy Zipper Hoodie - Army,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-3,Sizes,"S,XS,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/olive-frenchteddy-s1_b08603ee-20e1-4108-89e7-ee2c94774ed9.jpg?v=1571261571,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-3,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-4-s2_82fd8681-be54-4828-a37c-88630116694f.jpg?v=1571261571,2
-men,frenchteddy-zipper-hoodie-3,FrenchTeddy Zipper Hoodie - Jet Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-3,Sizes,"S,XS,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-4-s1_00e8c048-a5d2-4de9-92da-82cdaa05f93f.jpg?v=1571261571,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-2,FrenchTeddy Zipper Hoodie - Oatmilk,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-2,Sizes,"S,M,L|S,M,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-1-s1_9ec633ac-fee2-4af2-9caa-80dcaaf76247.jpg?v=1571261569,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-1-s2_9cfc2aca-032c-4bef-b5f4-a028830529b4.jpg?v=1571261569,2
-men,frenchteddy-zipper-hoodie-2,FrenchTeddy Zipper Hoodie - Sky,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-2,Sizes,"S,M,L|S,OS",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-3-s1_642e3895-fb01-4a4d-8379-056d7f5d3f68.jpg?v=1571261569,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-3-s2_2f000d04-a998-4c48-97ef-c1e3a44137be.jpg?v=1571261569,2
-men,frenchteddy-zipper-hoodie-2,FrenchTeddy Zipper Hoodie - Golden Hour,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Free Shipping Free Returns Happiness Guarantee Soft Durable Lovable We set out to find the perfect balance between durability and comfort FrenchTeddy is the result This slim fit unisex full zip hoodie is an all time classic Mid weight</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Free shipping and returns for orders above $75</sectionBody></section></sections>",-men,hoodies,"feat-socks, the-softest-hoodies-ever, _tab1_frenchteddy-size-guide, _tab2_frenchteddy-fabric, _tab3_why-we-love-frenchteddy, frenchteddy, large, medium, small, xl, xsmall, xxl, zipper",,Title,Default Title,Link,https://featsocks.com/collections/the-softest-hoodies-ever/products/frenchteddy-zipper-hoodie-2,Sizes,"S,M,L|S,M,OS,L",,227,,deny,manual,89.00,,True,True,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-2-s1_f9ba86cb-87ad-4dba-824c-bc139c173b5b.jpg?v=1571261569,1,,FALSE,,,,,,,,,,,,,,,,,,,
-men,frenchteddy-zipper-hoodie-2,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0721/2253/products/french-2-s2_10cd0617-b89e-400b-89d6-b28474ef0873.jpg?v=1571261569,2
